date,ETH,LTC,DASH,XRP,ETC,SC,XMR,XEM,BTC
2018-03-14,642.4617572248624,166.24992341404098,448.1074384437856,0.7207199535981592,18.02322331020585,0.012590116836474083,226.90216892085505,0.44031150106335554,8564.70533093475
2018-03-15,597.6625013800361,159.84520692307103,410.10046514593347,0.6674486867671408,17.633214955383362,0.011052879256267167,210.03068416922594,0.35732264398545466,8067.795077567275
2018-03-16,606.5257448976877,164.38271722035955,418.01155510179393,0.6926630999272698,17.93892832034794,0.01128981083294687,210.32776459144608,0.3445052570347759,8301.331494813876
2018-03-17,578.1952629708117,157.348110382332,401.98243611805225,0.6487942020232395,16.955798312702512,0.010049476487348812,201.71968451064106,0.29698212915413214,8039.58118987905
2018-03-18,501.39725956181746,145.51671927329895,366.85053255924817,0.5913202839915754,15.483632274776939,0.009434737959652842,186.5413377826561,0.2545078093506353,7670.518666384425
2018-03-19,541.6759289306597,156.57067890532514,387.63076068411505,0.6688084722748069,17.598012447781368,0.011233433853700694,211.9467294031019,0.28360228900798096,8383.15959231395
2018-03-20,547.002868337737,164.04590943781568,420.7123794086944,0.6975527096994729,19.750150696633636,0.012163081250208768,218.57282892419803,0.3140681337107479,8687.915178720548
2018-03-21,567.3317879580677,170.5277744164946,434.1811541842717,0.6867617117011431,20.237773845806217,0.01344833639101455,223.80837974175137,0.3047393026203898,8965.5575940097
2018-03-22,541.718759815568,165.6137213031917,412.07885722240064,0.6537114292133606,19.454347119505403,0.012951712386021066,212.11640706734948,0.29683924603637474,8751.157017581801
2018-03-23,523.3135288938341,160.99717927305306,407.7152577678278,0.6272319205981484,18.587026634941125,0.012375646820891482,207.12010543376616,0.27772658451848886,8534.928841994126
2018-03-24,534.6574929811704,164.0983031866735,441.9519041679572,0.6490944281174819,18.766413499880287,0.01340521101546973,212.2313889890945,0.28195039221353113,8819.21777333535
2018-03-25,521.9936488348523,159.69652640422717,414.58696584629485,0.6335797771202497,18.145806612929714,0.014484744770097155,207.21185712614886,0.29318827502296657,8520.43810005715
2018-03-26,491.997710264176,149.36040262401332,390.1226664407393,0.6001136421930849,16.57926141651954,0.013791026044415467,196.8207090873377,0.2688026023094944,8160.370440482526
2018-03-27,461.17481974185074,141.01053047772567,368.270633383959,0.5767952282055585,16.115677759445546,0.013358367568036093,188.9287442543098,0.25253675831001565,7951.409266688151
2018-03-28,450.45272628314297,134.32678343621157,355.29085296443407,0.5736850194826759,16.127952711965833,0.013302841031482337,194.1460962937971,0.2509327573140924,7918.357756834725
2018-03-29,405.5601188934718,119.42287619091398,327.91158225653345,0.5282771673607456,15.116638205118807,0.011608049723672086,183.135616419783,0.23112588175922893,7393.662244377125
2018-03-30,382.08142906339833,116.32893163762316,316.37637118131664,0.49044724107469584,14.35976885829657,0.010554622013066398,168.9708628293642,0.21959096707704384,6853.650657835325
2018-03-31,404.366947652934,120.13130954048415,320.7806230392432,0.5079141583833103,14.478710438941919,0.010873852838316725,176.98991433926025,0.2232296756872505,7015.388927946275
2018-04-01,376.0301502819897,113.21065245063137,287.64546880135026,0.4773436509323827,13.621975936107443,0.010017493519566902,171.89481027575755,0.2097622804097231,6723.15001313215
2018-04-02,383.26478265123905,118.56062343243055,305.7410382503713,0.4865185476622939,13.936643370271055,0.010407934472603271,176.63647867810155,0.21975410638127446,6985.19092121025
2018-04-03,402.27205571837993,127.69708959220934,331.67537840570316,0.5254236403344279,14.821010383477848,0.01158968800402619,184.38797511144773,0.24602413649053068,7335.2455721684755
2018-04-04,382.92254572658504,122.33306207249022,314.9339101168945,0.5073831191587705,13.983237153006591,0.010956778320704345,176.23289618419975,0.23521955510281323,7023.57584660535
2018-04-05,376.8409368702373,118.15388764851551,297.8180784903492,0.4847705484343607,13.461113982756183,0.010787661717593558,170.52528837200282,0.2231023288969818,6742.288573495975
2018-04-06,370.77966384729405,114.53174575234218,288.25468853304415,0.4717994015385385,13.24459085842363,0.010694031204801448,167.79047878675388,0.2177995547859873,6642.255406708975
2018-04-07,383.61040660359765,117.60703921823881,302.74520807254,0.48737607558801294,13.530977378780742,0.01103128760702816,168.93169055753083,0.2237283017800399,6894.5547543926
2018-04-08,395.4617362867069,116.7800418584468,307.9239355692397,0.49234613987866876,13.984057260074227,0.01126122013360785,169.92215934174223,0.23068014907229006,6994.546666837175
2018-04-09,404.0462474257714,116.26039505106337,306.66585632614533,0.48953058598681065,13.742297846218456,0.010968336893696917,169.41110473106784,0.22978665792295047,6855.210558560574
