Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN
2008-09-29,52.130226,21.351442,,30.572412,12.90553,36.758533,36.150002,4.29,37.740726,9.846481,32.145920000000004,73.648964,40.282986,19.580513,48.110847,14.88,4.473969,25.873415,78.776138,19.66
2008-09-30,53.694454,21.418398,,30.572412,14.102856,38.861683,39.470001,5.25,38.547436,10.096961,32.930183,82.456978,46.178062,19.977915,49.617695,17.440001000000002,4.806334,26.668991,82.786697,19.65
2008-10-01,52.97128299999999,21.682491,,29.816162,13.252846,38.005535,38.119999,4.74,38.858475,9.742834,34.133965,81.123337,45.604279,19.984644,48.465813,17.120001000000002,4.990195,25.942596,82.713112,19.58
2008-10-02,51.564274,21.909403,,29.365612,11.744763,34.525089,35.220001,4.14,37.799042,9.025941,33.130806,76.933311,42.342327,18.954098,46.372158,15.3,4.697904,24.437925,78.90124499999997,19.379999
2008-10-03,50.778233,21.764332,,28.311672,11.461426,34.022575,33.689999,4.53,35.71906699999999,8.568164999999999,33.194645,74.50489,40.966824,19.048397,45.908512,14.85,4.497541,24.308218,73.97084,19.51
2008-10-06,49.520573,20.97946,,27.354269,11.114111,34.255222,30.709999,4.23,33.40583400000001,7.626705,30.659452,76.95321700000002,38.632378,18.179499,44.865295,15.09,4.287751,22.855429,68.510605,19.344999
2008-10-07,47.13887800000001,20.786045,,25.680832,10.830774,32.300968,28.690001,4.59,27.797699,7.911736,28.324883000000003,72.65370899999998,36.706657,16.913198,43.46711,13.89,3.783309,20.710838,65.235947,19.495001
2008-10-08,45.095165,20.566574,,26.154886,10.922172,31.21217,30.0,4.05,28.57526,7.851273,27.88715,70.344711,37.697021,16.825638,43.62648400000001,14.03,3.653663,21.653423,64.904762,19.655001
2008-10-09,42.053185,18.691805,,24.56925,10.556578,29.425436,27.99,4.04,27.185371000000004,7.453958,24.622402,58.18268199999999,31.204586,15.33032,39.888317,13.53,3.375513,20.235226,59.223778,18.235001
2008-10-10,42.650578,18.52696,,23.621138,10.565717,31.975275,27.120001,3.81,26.213427,6.590232,25.324593,64.651848,31.047373,15.141723999999998,39.844833,14.12,4.43154,19.465595,65.861412,17.105
2008-10-13,46.863758,20.310341,,27.48715,13.024347,34.422726000000004,30.379999,4.21,27.486683000000006,8.179489,29.820473,67.219604,34.584427000000005,17.243242000000002,45.683914,16.040001,5.209416,22.32793,70.519531,19.445
2008-10-14,46.66725200000001,20.523903,,26.972231,11.891002,33.250187,29.200001,4.27,27.049301,7.713078,32.018253,64.273659,36.21146,16.57641,46.364914,15.69,4.877051,22.033913,65.28008299999999,18.764999
2008-10-15,42.980721,20.186703,,25.468323,10.675397,29.112589,25.940001,3.91,24.668032,7.0048210000000015,27.914513,57.147614,32.784454,14.919447,40.656231,13.66,4.674331,19.690426,55.213226,18.030001
2008-10-16,45.016563,20.748695,,25.223125,11.406587,32.082691,27.690001,4.12,25.649693,6.685242,27.732121000000006,52.400249,33.256054,15.64016,43.66996,14.3,5.62664,20.935671,57.928623,19.389999
2008-10-17,44.403461,20.778673,,25.664488,11.900143,31.372854,28.18,4.21,26.806318,7.048008,28.25193,53.793602,33.908463,15.229284,42.315231,14.71,5.223559,20.295765,56.06683,20.514999
2008-10-20,45.205208,21.561716,,26.040461,12.384558,33.791903999999995,29.309999,4.11,28.944599,8.542256,29.674557,52.74858100000001,34.828087,16.064501,45.002937,15.82,5.463995,21.376701,55.551723,20.950001
2008-10-21,47.193905,20.977236,,25.411108,11.881861,32.334866,27.59,3.91,28.18648,8.516341,28.452559,49.832481,33.77483400000001,15.310115,41.206825,14.85,5.5983540000000005,20.105516,55.198475,20.5
2008-10-22,45.739731,20.179209,,24.487513,11.25121,29.719685,25.4,3.62,27.360323,7.177567,26.282137,43.8908,29.271002000000006,14.306501999999998,39.830349,13.98,5.539425,18.938093,51.084892,19.83
2008-10-23,48.372955,20.613811,,24.037975,11.470567,30.532261,24.969999,3.28,26.466135,7.272577,26.701628000000003,39.073761,28.540012,13.956249,38.294518,13.29,5.334348,18.72191,49.988441,19.799999
2008-10-24,46.8559,20.344067000000006,,23.596613,10.684536,29.850443,23.889999,3.03,25.183161,6.7888899999999985,25.762337,37.640591,30.552185,13.302895,36.606552,12.72,5.166986,18.090639000000003,47.824951,18.665001
2008-10-27,47.453289,19.920694,,22.509554,9.596889,29.850443,23.68,2.94,23.491978,6.123821,23.135937,35.769508,28.461397,12.743834,34.266563,12.09,4.728547,16.482198999999998,44.719524,18.059999
2008-10-28,50.550289,20.606327,,24.659155,10.785075,32.045341,27.08,2.84,25.708012,6.780252000000001,25.351954,38.476608,32.753017,14.245883,37.012234,13.28,5.183486,17.891745,50.827347,18.434999
2008-10-29,49.12756,20.295359,,25.157738,10.967874,30.905857,26.799999,2.98,24.784664000000006,6.5556839999999985,23.300089,40.218307,31.872688,14.346918,38.721951,13.89,5.093913,18.938093,49.414459,19.254999
2008-10-30,49.166851,20.441477,,26.220274,11.616805,32.082691,26.860001,3.56,26.310619,6.996186,23.655748000000006,43.492702,33.924156,15.175399,40.40992,13.8,5.610139,20.390884,49.193691,20.245001
2008-10-31,50.542435,20.662527,,27.013096,11.388308,32.652431,26.639999,3.5,30.324762,6.8839,22.67997,46.159988,34.804504,14.946389000000002,42.112373,14.38,5.822289,21.056738,51.158489,20.375
2008-11-03,50.393082,20.980982,,26.310183,10.867333,32.260143,27.16,3.61,29.236185,6.840714,23.673986,48.150501,34.490105,15.491977,41.634239,13.62,6.260728,21.549654,50.378445,20.34
2008-11-04,51.572147,21.134594,,27.021267,10.839913,33.147446,29.16,3.8,30.538589,6.719791000000002,22.315195000000006,49.882244,38.137188,16.596621,44.227779,14.68,6.204155,22.596003,53.108585,21.02
2008-11-05,50.715351,20.673763,,25.639961,10.035604,32.148067,27.219999,3.55,28.497505,6.25338,21.813627,44.209282,35.73985300000001,15.667103,41.960243,14.45,5.992007,21.117277,48.64177700000001,19.74
2008-11-06,49.017509,20.134253,,24.054327,10.977013,31.186054,24.559999,3.17,27.282566,5.709231,21.321175,41.631573,34.835941,14.43448,39.453648,13.79,5.961364,20.684902,46.963978,19.584999
2008-11-07,50.959034,20.718721,,24.937052,11.20551,30.719061,24.59,3.16,27.807419,7.324400999999999,21.412371,41.183708,36.384377,14.710642000000002,41.728432,14.47,5.937791000000002,21.393995,49.105381,20.5
2008-11-10,51.053345,20.748695,,24.536554,11.19637,30.102619,24.93,3.04,26.786869,6.642057,21.649885,39.023994,36.376526,14.623077,41.887802,14.07,5.775144,21.169165,44.557632,20.875
2008-11-11,49.033222,20.670015,,24.160578,11.159809,29.262028000000004,23.639999,2.96,25.87324,6.201555,20.380117,36.456234,34.686623,14.104435,39.388435,13.79,5.881218,20.425468,45.205219,20.35
2008-11-12,46.722263,20.418999,,22.959089,10.218402,26.432028000000006,21.889999,2.57,24.182053,6.348389,19.923367,33.997955,31.880547,13.04694,37.099178,13.03,5.4852089999999984,18.747852,44.06459,18.985001
2008-11-13,50.644611,21.408098000000006,,24.005285,11.488846,27.963776,24.299999,2.7,27.797699,7.1343809999999985,21.293617,31.37048,34.930267,14.12464,40.018719,13.35,5.961364,21.065388,46.728481,19.674999
2008-11-14,49.567738,20.628803,,23.433144,9.697427,26.899021,22.34,2.43,25.309513,7.151655,21.31189,29.788021,32.831619,13.976457,38.236561,12.76,5.758646,19.543427,41.79808,19.120001
2008-11-17,47.79129,20.726219,,22.517727,9.569469,26.151825,22.799999,2.5,25.085966,7.082557,20.827728,27.877129,30.578562,12.878547,37.41069,12.34,5.904791,19.474241,37.662437,19.844999
2008-11-18,48.868168,21.19454,,23.335066,9.240434,26.712217,22.639999,2.5,25.805208,6.944361,21.275352,27.379499,31.321669,12.797721,37.294777,11.9,5.975506,18.194408,36.713135,19.754999
2008-11-19,46.570168,20.426489,,22.068184,8.56408,24.592056,21.629999,2.12,25.912121,6.521135,19.402681,23.527857,28.388720000000006,11.881671,34.056469,10.63,4.907695,16.326538,32.643715,18.795
2008-11-20,45.001186,18.864147,,21.831158,8.536660000000001,23.489948,20.75,1.91,25.056807,5.951075,16.716998999999998,19.278116,24.016968,10.911738,30.173418,9.29,5.188201,14.233837,30.009253,17.215
2008-11-21,48.574963,19.302507,,23.30237,9.41409,23.882219,21.379999,1.82,25.824646,6.2706550000000005,16.150629000000002,18.899918,26.6495,11.645925,32.194637,10.52,4.452755000000002,15.816338,27.772171000000004,15.5
2008-11-24,50.128098,19.025259,,24.512035,10.053884,24.33988,21.73,1.86,27.379759000000004,6.227468,18.397831,22.263885,30.950096,12.535031,33.897095,11.26,5.29899,16.62056,30.502296,16.639999
2008-11-25,50.429218,19.190109,,24.0625,9.962484,25.413977,22.42,1.8,28.361431,6.469311,19.183439,23.229282,33.653797,12.494617,33.998512,11.35,5.518209,15.894161,31.841599,16.469998999999998
2008-11-26,52.228012,19.246307,,24.994265,10.986152,25.806252,23.35,2.13,30.276167,6.547046,20.005585,27.847271000000006,35.31395300000001,12.588915,33.687012,12.02,5.313134,17.070232,33.526775,16.98
2008-11-28,53.03627,19.628464,,25.321199,10.693675,25.180477,23.16,2.36,29.508326,6.642057,19.932501,27.867176,36.602554,12.683213,34.599808,12.27,5.409779,17.580439000000002,32.584835,16.83
2008-12-01,49.407005,18.789223,,23.751907,9.624309,23.564671,21.0,2.0,27.370043,5.96835,18.050697,22.930708,32.665607,11.625716,31.376013,11.25,4.990195,15.089943,24.718266,15.575
2008-12-02,48.226311,19.471102,,24.536554,9.816246,24.956312,22.0,2.03,29.129265000000004,6.754341,18.443506,25.836851,33.827721000000004,11.881671,32.919094,11.62,5.496994,16.006586,26.683065000000006,15.72
2008-12-03,48.107452,19.913198,,25.231291,9.871086,25.451334,22.540001,2.2,28.584978000000003,6.201555,18.507454,27.618361,34.468063,12.258868,33.672515999999995,11.92,5.836432,16.585967999999998,28.243139000000006,15.51
2008-12-04,46.863365,19.49358,,23.809118,9.139894,24.115721,20.440001,2.08,28.468348,5.96835,18.151186,27.757698,33.021343,11.794108,33.208870000000005,11.49,5.7492160000000005,15.461787,27.234982,15.95
2008-12-05,47.425968,19.76333,,23.106213,9.468931,26.235891,21.66,2.13,30.830172,5.52785,19.420944,30.186125,35.068878000000005,11.625716,34.491146,13.03,6.399803,15.920101999999998,29.67811,16.639999
2008-12-08,45.468708,19.82703,,23.163424,10.090444,28.645594,22.6,2.1,31.355026,6.097908,19.832024,33.948193,34.894958,11.612246,37.67873,13.87,6.340873,17.468016,32.091789,17.184998999999998
2008-12-09,44.494049,19.471102,,23.702869,9.222154,29.355433,22.889999,2.27,31.286987,6.192919,18.726692,33.251514,34.436446999999994,12.077005,38.316254,13.96,6.119296,17.295063,30.126999,16.65
2008-12-10,45.579639,19.302507,,23.269678,9.112474,29.878464,23.440001,2.2,31.821562,6.071998000000002,18.818037,36.525906,34.21508,12.252134,38.750919,14.71,6.00615,18.133871,32.548041999999995,16.725
2008-12-11,43.693703,19.118925,,22.525898,8.774298,28.505486,22.190001,2.2,31.286987,6.149733,19.439215,32.793694,33.298038,12.21172,35.563339,14.1,5.84586,16.898858999999998,28.463902,16.455
2008-12-12,44.406883,19.014019,,23.36776,8.527522,31.288788,22.43,2.28,31.559135,6.2792910000000015,19.192575,33.01265,32.760479,11.713282,35.201096,14.54,6.24187,17.63813,33.166191,16.455
2008-12-15,44.081985,19.347464,,23.735559,8.408700999999999,29.915821,21.360001,2.21,30.344194,6.046085,21.31189,32.136829,32.460052000000005,11.100336,35.16489,13.84,6.010864,16.472689000000006,33.283924,15.915
2008-12-16,46.213577,19.91695,,24.111536,8.737739,30.989918,22.32,2.25,31.918755,6.901173,22.654726,37.093201,36.483967,10.992565,36.526855,14.9,6.390375,17.124992000000002,39.296085,17.155001000000002
2008-12-17,46.419598,19.504827,,24.716366,8.883977999999997,31.905237,21.690001,2.29,32.113147999999995,6.50386,22.307598,38.396992,36.776466,10.999303,35.766193,16.059998999999998,6.42809,16.82058,40.554451,17.575001
2008-12-18,44.93779,19.478596,,24.855316,8.436121,31.774475,21.379999,2.23,32.793507,6.952999,23.668703,36.068089,35.337681,10.965627,34.389721,15.14,6.508235,15.95955,37.971497,17.43
2008-12-19,44.866467,19.583504,,26.32653,8.682899,31.85853,22.129999,2.27,31.695208,6.806164999999999,24.627882,36.625431,35.851528,10.965627,33.781181,15.58,6.597807,16.768402,40.907673,17.74
2008-12-22,44.668369,19.748354,,26.154886,8.262464,31.989302,21.110001,2.02,30.334478000000004,6.737067,23.760056,34.933495,34.902863,10.649049,33.404465,14.5,6.835886,17.072802,39.759693,17.309998999999998
2008-12-23,43.931419,19.654684,,25.90151,8.198486,31.288788,20.969999,1.96,30.061819,6.5556839999999985,23.924494,35.37141,34.681521999999994,10.521072,32.962555,14.55,6.630808999999998,16.916254000000002,41.069557,17.084999
2008-12-24,43.978962,19.725876,,25.623617000000007,8.235044,31.083319,21.129999,1.99,30.558464,6.581595,24.024971,36.217377,34.863346,10.49413,33.223362,14.51,6.720383,16.7423,41.179932,17.055
2008-12-26,44.169147,19.673422,,25.803431,8.097946,31.821173,21.08,2.18,30.675316,6.7111550000000015,24.664421,36.963821,34.697323,10.406565,33.766708,14.73,6.732169,17.133688,41.886391,17.299999
2008-12-29,43.875957,19.546032,,26.03229,7.814608,30.971239,20.52,2.1,30.733753000000004,6.780252000000001,24.783176,37.01357700000001,34.191371999999994,10.096727,34.722977,14.45,6.718025999999999,16.84668,41.128433,16.965
2008-12-30,45.302303,19.91695,,26.506346,7.80547,31.597013,21.049999,2.21,32.145798,7.0048210000000015,26.820282,40.228256,36.04916,10.022634,35.95863,14.46,6.791099000000001,17.977324,43.659294,17.225
2008-12-31,45.595493,19.995621,,26.800583000000003,7.8968690000000015,32.605717,21.290001,2.16,32.769034999999995,7.1171050000000005,26.034664000000006,41.721142,36.238911,10.527811,36.755615,15.09,6.894815,19.394981,45.047916,18.094999
2009-01-02,46.902981,20.066814,,27.519846,8.335583999999999,32.493645,23.02,2.38,33.246212,7.462597,26.865942,43.233932,36.586731,10.938681,38.795551,15.74,6.974958999999999,20.090773,43.748875,18.065001
2009-01-05,46.356201,19.722128,,27.642447,7.997406,33.026016,23.129999,2.67,32.798244,7.885824,26.710653000000004,43.791275,36.09659600000001,11.309142,40.469929,16.18,7.078678,20.003798,44.256542,18.5
2009-01-06,46.902981,19.077713,,27.299168,7.476433,32.78318400000001,24.219999,2.78,32.846951000000004,8.110393,27.733768,46.677521,36.088699,12.21172,43.372639,16.450001,7.250754,20.986589,49.131638,18.41
2009-01-07,46.015476,18.972799,,27.609755,8.299024000000001,32.148067,24.23,2.66,31.542017,7.799448,26.655842,44.288902,34.815899,12.279075,41.647095,15.47,7.189466,20.342993,48.534389,17.9
2009-01-08,46.419598,19.182613,,27.331852,8.463542,31.653049,24.290001,2.74,31.649141,8.006745,27.404913,46.319229,35.677612,12.359902,42.502548,15.51,7.208323,20.864828,49.273476,18.110001
2009-01-09,45.75398300000001,19.171375,,27.568888,8.463542,30.737745,24.01,2.69,30.947992,8.015381,26.674114000000007,44.896011,34.578747,12.474406,41.398495,15.13,7.064535,20.125553,47.780357,17.075001
2009-01-12,45.230984,18.755499,,26.996752,8.317304,29.299387,23.76,2.52,30.022861,7.652617,25.733213,39.740585,32.847424,12.474406,40.798939,14.33,6.967889,19.403685,43.584629,17.155001000000002
2009-01-13,44.573273,18.891352,,27.846777000000003,8.372143,28.953815,22.1,2.38,30.305269,7.333036,24.600475,39.442013,31.756477,12.83813,41.10603,14.12,6.833528,19.481955,44.368538,18.504999
2009-01-14,43.614452,18.668705,,26.514513,8.280744,27.338001,21.110001,2.15,29.341188,7.039371000000001,23.85141,36.675194,30.278135,12.427259,39.753384,13.42,6.5412360000000005,19.12537,42.076576,18.195
2009-01-15,43.717472,18.574366,,26.686165000000006,8.372143,27.929043,20.83,2.26,29.789146,6.857989,23.997566,36.406475,30.55484,12.878547,40.996357,13.49,6.602523,19.77766,41.964584,18.52
2009-01-16,44.70798900000001,18.838522,,26.710678,8.746879,28.473173,21.059999,2.29,30.889563,7.393499,25.112032,39.073761,31.463974,13.141239,41.690964,13.08,7.022105000000002,19.681995,43.599567,18.75
2009-01-20,42.726944,18.566816,,26.056805,8.262464,26.324785,19.389999,2.0,29.370407,6.952999,23.623034,34.386108,26.523016,12.494617,38.488464,12.43,6.647310000000001,18.386097,39.680088,17.895
2009-01-21,42.98053,19.744226,,26.955877,8.719459,27.122217,20.959999,2.25,30.655844,7.125742,25.139441,39.063812,28.673325,12.972843,39.555962,13.01,6.157012,19.438471,44.667156,18.674999
2009-01-22,42.837891,20.004612,,25.876993,8.554939,26.127775,19.32,2.02,31.853645,7.039371000000001,26.555359000000006,35.988464,18.103638,12.730363,37.962021,12.76,6.180584,19.186245,43.308399,18.635
2009-01-23,41.91869000000001,19.929138,,25.64814,8.56408,26.381075,19.700001,2.07,31.980228000000004,7.143017,27.139996000000004,38.267609,19.360615,12.555236,38.656643,13.4,6.260728,19.490656,44.719421,18.184999
2009-01-26,42.441681,20.397079,,26.171238,8.545800999999999,26.493652,19.93,2.01,31.912071,7.3157619999999985,26.701517,37.99889,15.510632,12.737099,39.592522,13.65,6.159369,19.568928,44.980724,17.975
2009-01-27,42.782421,20.525394,,26.465481,8.600639,26.850155,20.110001,2.14,32.16526,7.488508,28.756889,39.213097,17.502819,12.595652,40.031223,13.9,5.930721,18.490465,45.675014,17.57
2009-01-28,43.915573,20.740494,,27.11117,8.60978,27.488104,20.889999,2.35,33.499386,7.488508,30.519941,43.791275,19.811234,12.770778,40.974426,14.01,6.272515,20.003798,49.25108,17.915001
2009-01-29,44.811005,20.910313,,26.293835,8.225905000000001,25.987049,20.049999,2.2,32.496365000000004,7.203479,29.405472,41.253372,18.451487,12.508085,38.963718,13.48,6.496449,19.568928,45.928856,18.184999
2009-01-30,42.623947,20.921638,,25.795259,8.006547,25.208376,19.309999,2.19,31.873129,6.832076,28.318407,39.999348,18.348711,12.17804,36.777554,13.48,6.213584,19.351496,44.301342,18.434999
2009-02-02,40.11199600000001,20.970688,,25.999592,8.189343,24.898781,19.58,2.15,32.175011,6.892538,29.42374,41.074226,18.206409,12.144363,36.689808,14.35,6.36916,19.116673,44.667156,18.43
2009-02-03,40.92025,21.50279,,26.874144,8.381283,24.93631,19.700001,2.21,33.041702,7.0220970000000005,30.191076,42.08939,17.890188000000006,12.265605,37.962021,14.2,6.265442,19.803759,43.838482,18.65
2009-02-04,40.286324,21.099005,,27.062134000000004,8.692039,25.696218,19.879999,2.27,32.506104,7.168931,29.926167,42.328247,16.641115,12.447466,38.422665,14.17,6.1829410000000005,20.169048,42.830601,18.91
2009-02-05,40.848927,21.33297,,26.653465,8.893115,26.033958,20.91,2.36,32.08736,7.1171050000000005,30.574747,46.478466,18.269653,13.01326,39.577896,16.73,6.510592,20.786551,42.360275,19.59
2009-02-06,41.51456500000001,21.566938,,27.070309,9.103335,26.840782,21.700001,2.41,32.749546,7.410774000000001,31.533915000000004,48.299786,17.234032,12.999787,40.506481,17.41,6.817028,21.273602,43.853409,19.215
2009-02-09,42.877514,21.604679,,26.972231,8.993655,26.653143,21.42,2.36,33.353325,7.1343809999999985,31.250731,47.891731,18.728178,12.824664,40.835503,17.530001000000002,6.7698839999999985,21.195326,44.943382,19.09
2009-02-10,40.476501,21.053717,,26.163061,8.792578,25.030123,20.48,2.11,32.08736,6.961635,29.405472,44.497906,17.494911,12.299283,38.60545,17.190001000000002,6.597807,20.116859,40.404259,18.469999
2009-02-11,40.64291,21.019749,,26.064981,8.664617999999999,24.851875,20.309999,2.15,31.902338,6.82344,29.451143,46.189846,17.660929,12.373376,38.203308,17.26,6.380946,20.238621,40.702885,18.440001
2009-02-12,39.59692,21.182018,,25.713524,8.463542,24.786198,21.219999,2.28,32.136059,6.832076,30.200216,46.568043,17.463293,12.5485,39.870369,17.84,6.8241,20.473448,39.060444,20.084999
2009-02-13,39.16108300000001,20.73295,,25.296682,8.865696,24.429707,21.1,2.42,31.960754,6.685242,29.332397,44.53772,16.422379,12.44073,39.504795,17.719998999999994,6.7439550000000015,19.960308,37.522503,19.955
2009-02-17,37.576263,20.351799,,24.789928,8.591501,23.78237,20.4,2.37,31.298567,6.201555,27.541937,41.313087,14.124372,11.888408,38.027824,16.690001000000002,6.949031,18.725294,34.289867,19.709999
2009-02-18,37.760498,20.453691,,25.345722,8.765158999999999,22.834833,20.389999,2.2,31.775732,6.123821,27.432312,41.462376,14.548742,10.810705,38.634697,17.43,6.399803,18.264334,34.297329,19.785
2009-02-19,37.70443,20.551798,,25.182249,8.573219,22.487709,19.540001,2.12,36.031334,6.305203,27.834249,39.113567,13.067442,10.480659,38.788254,17.559998999999998,6.22537,17.99472,31.766472,19.209999
2009-02-20,37.848602,20.389542,,24.503864,8.591501,22.056158,18.040001,2.03,35.94368400000001,5.795605,27.240482,39.820202,13.619929,10.224703,37.464828,17.709999,5.720929,17.56855,33.632889,18.99
2009-02-23,36.374714,20.151789,,23.612957,8.61892,21.202427,17.09,2.02,35.515205,5.510573,25.495701,36.356705,12.651079,9.618499,35.044685,16.889999,5.628998,16.324837,30.407705,18.075001
2009-02-24,37.968761,20.657471,,23.939896,9.231294,22.206261,18.17,2.12,36.59614600000001,5.890614,26.81114,40.317833,13.323665,10.042845,35.892838,17.68,5.647855,17.325027,33.177483,18.940001
2009-02-25,37.335953,20.234818,,24.225962,9.039356,21.577696,17.639999,2.22,36.518242,5.614221,24.737501,38.118317,12.899296,9.874452,34.562119,18.33,5.249489,16.629242,32.669827000000005,18.84
2009-02-26,37.111671,19.087589,,23.686523,9.094194,21.239958,16.700001,2.09,36.547459,6.0115370000000015,21.951336,37.969028,15.181293,9.571346,34.152668,18.059999,5.41685,16.298745999999998,30.474901000000006,18.49
2009-02-27,36.414768,17.864898999999994,,23.858166,9.167314,21.502644,16.700001,2.18,37.248608,5.441477,21.80518,35.809319,13.419752,9.342335,33.81633,18.09,5.164629,16.829279,29.832863,17.1
2009-03-02,34.316071,17.75169,,22.754751,9.048494,20.714588,16.040001,2.01,35.35939000000001,4.836868,19.174301,33.550087,12.819226,8.540794,32.200459,16.41,4.85348,15.924763,27.025753,16.030001000000002
2009-03-03,34.540359,17.291292000000002,,22.722059,9.021075,20.827166,15.98,2.07,37.316776,4.595025,18.06897,32.226402,11.353944,8.540794,32.024975,16.719998999999998,4.337251,15.176793,26.465839000000006,16.23
2009-03-04,35.902122,17.804525,,23.03265,9.203873,21.830996,16.32,2.3,36.557194,4.767769,19.420944,34.883736,12.002509,8.965137,34.064938,17.129998999999998,4.285393,14.959357,26.809258000000003,16.969998999999998
2009-03-05,34.051735,17.374313,,22.656672,9.176454,20.386229,16.92,2.16,36.216347,4.318632,17.347305,31.111712,10.913556,8.446495,33.048611,16.23,3.488659,13.750436,24.912973,16.02
2009-03-06,33.507046,17.695087,,22.88553,9.441511,19.532494,17.16,2.14,35.476254,4.4136419999999985,18.470913,29.5193,10.761423,8.520586999999999,33.933311,16.360001,3.554661,14.063538,24.50983,16.139999
2009-03-09,33.699287,17.604511,,22.141747,9.304412,18.978987,16.780001000000002,2.14,35.067249,4.2408980000000005,18.653614,29.051533000000006,9.200056,8.37914,33.297207,16.059998999999998,3.285939,13.993957,24.390369,15.825
2009-03-10,36.438801,17.729044000000005,,23.098038,9.560328,20.329941,18.52,2.32,37.277805,4.586387,20.75465,33.560043,10.585269,9.045967,35.38102,17.08,3.429729,14.907174,28.220268,16.615
2009-03-11,37.488148,16.781837,,23.63748,9.52377,20.526955,18.629999,2.31,38.368504,4.828231,19.576242,36.993675,10.905548,9.113326,36.419273,17.709999,3.726736,15.428473,28.608471,15.835
2009-03-12,38.44938300000001,17.604511,,24.561073,9.130754,21.108612,19.43,2.4,38.81646,5.2255449999999986,21.394096,40.148636,11.946462,9.301923,37.574509,18.49,3.941241,15.770160999999998,30.788454,17.355
2009-03-13,38.44938300000001,17.679991,,24.618286,9.030214,21.399441,18.68,2.52,38.689846,5.30328,22.207115,41.09412800000001,11.674223,9.423165,38.554268,18.42,4.068531,15.954137,30.661533,17.684998999999994
2009-03-16,38.024837,18.057358,,24.503864,8.664617999999999,21.164902,18.450001,2.48,37.852375,5.674683,20.992163,39.30267,11.994503,9.268246,38.971031,17.59,3.872883,15.989185,28.332251,17.275
2009-03-17,39.05817,18.54418,,24.912527,8.746879,21.821617,19.129999,2.76,38.504841,5.536487,21.540262,40.556694,12.931322,9.712795,39.936172,18.34,4.3136790000000005,17.049295,30.094152,18.0
2009-03-18,39.410606,18.351715,,25.296682,8.847418,21.521408,21.35,2.97,39.965557,5.864703,22.252783,43.064739,16.846754,9.786889,41.003674,18.959999,4.259464,17.864079,31.184139,18.25
2009-03-19,38.024837,17.9366,,24.9534,9.048494,21.380676,21.24,2.96,39.985023,5.7005940000000015,21.686419,42.099342,15.901928,9.928335,41.530106,19.09,3.967171,17.890369,27.88431,19.01
2009-03-20,36.791245,17.940378,,24.683676,9.130754,20.142309,20.459999,2.67,38.962528000000006,5.545124,20.727251000000006,40.228256,14.716887,9.719531,40.360256,18.129999,3.889384,17.592482,24.502354,18.549999
2009-03-23,39.506744,18.40077,,25.926031,9.551189,22.225021,22.690001,3.02,39.585777,5.864703,22.225382,46.657612,17.367207999999998,10.702933,40.872066,19.790001,4.143961,19.257109,27.846991,19.395
2009-03-24,38.689693,17.53281,,25.517363,9.359252,21.699654,21.860001,3.14,38.125031,5.614221,21.238804,43.671848,17.295137,10.635578,41.26688,19.17,3.967171,19.239584,26.159735,18.895
2009-03-25,39.26643,17.370539,,25.836124,9.377532,22.515856,22.1,3.17,39.012569,5.294643,21.430637,44.846252,15.925946,10.750085,42.136974,19.43,4.070889,19.222061,27.115343,18.975
2009-03-26,40.876503,17.529034,,26.122194,9.980764,23.135042,22.940001,3.56,41.148518,5.398291,22.307598,46.866619,16.590528,11.544889,43.782089,20.35,4.396182,19.844109,28.041092,19.700001
2009-03-27,40.315773,17.585642,,22.607628,9.743126,22.149975,21.84,3.37,40.76815,5.3205550000000015,22.380674,44.040089,15.861894,10.918475,42.970501,20.110001,4.259464,19.11693,27.481167,19.200001
2009-03-30,38.970055,18.072456,,22.746578,9.350111,20.967886,20.82,3.19,40.61210300000001,4.880054,21.485449,39.113567,14.09234,10.366155,40.826397,19.52,3.948313,18.696394,25.962484,19.125
2009-03-31,39.827156,18.000757,,22.468683,9.560328,21.146137,21.389999,3.05,40.065929,5.01825,22.225382,41.512142,15.501577,10.352682,41.445309,19.4,4.141603,19.073124,27.778791,18.83
2009-04-01,40.57210900000001,17.623381,,22.599459,9.587749,21.286867,21.959999,3.02,41.050991,5.1132610000000005,22.042683,42.387962,15.013149,10.777026,42.425266,19.879999,4.259464,19.668888,27.725372,18.469999
2009-04-02,41.757629,17.12525,,22.656672,9.971622,21.249336,23.280001,3.16,38.788261,5.406927,22.846558,45.314014,16.502447,10.992565,43.633614,21.549999,4.733262,20.983063,29.312731,18.754999
2009-04-03,41.741627,16.64975,,22.918222,10.154421,21.812237,24.16,3.43,39.509995,5.415565,22.042683,46.150036,16.854754999999994,11.086867,44.598839,20.059999,4.662546,21.789097,31.869305,18.879999
2009-04-06,41.717571,16.362951000000002,,23.073515,9.898504,21.446348,23.190001,3.53,39.305172,5.424201,22.627323,45.582737,16.54249,10.763556,43.184162,19.6,4.75212,21.675203,28.389318,18.35
2009-04-07,40.692261,16.196898,,22.550419,9.52377,20.264271,22.959999,3.44,38.515163,5.286005,23.266773,42.328247,16.150143,10.507602,41.784237,18.860001,4.504613,20.816603,25.72591,17.645
